"Timestamp","Value"
0.933060,6.2932378673900126e-09
0.933080,6.3072244517065384e-09
0.933100,6.3213397849014863e-09
0.933120,6.335391742888735e-09
0.933140,6.3494460097798666e-09
0.933160,6.3634556857222283e-09
0.933180,6.3773844762989841e-09
0.933200,6.391337888716307e-09
0.933220,6.4052789468809762e-09
0.933240,6.4192047442904572e-09
0.933260,6.4331283660269246e-09
0.933280,6.4470315943860144e-09
0.933300,6.4610388036170564e-09
0.933320,6.4751702900846594e-09
0.933340,6.4891985860109951e-09
0.933360,6.503228732940948e-09
0.933380,6.5171842886936956e-09
0.933400,6.5310772013617681e-09
0.933420,6.5448702076941528e-09
0.933440,6.5584912155625522e-09
0.933460,6.5720485714134865e-09
0.933480,6.5855828731501892e-09
0.933500,6.5991052436099079e-09
0.933520,6.6126954156465629e-09
0.933540,6.6263802320463588e-09
0.933560,6.6399179111208979e-09
0.933580,6.6533624721665146e-09
0.933600,6.6668309785503276e-09
0.933620,6.6802142301134562e-09
0.933640,6.6936332069518467e-09
0.933660,6.7071283504547968e-09
0.933680,6.7206775753422539e-09
0.933700,6.7341328918701044e-09
0.933720,6.747674404889242e-09
0.933740,6.7613636903438925e-09
0.933760,6.7751668532663548e-09
0.933780,6.7892010191119179e-09
0.933800,6.803140572931928e-09
0.933820,6.8171754269213942e-09
0.933840,6.8312229430173632e-09
0.933860,6.8452684373672437e-09
0.933880,6.859227281206081e-09
0.933900,6.8732437079436045e-09
0.933920,6.8872684829532066e-09
0.933940,6.9013510685181249e-09
0.933960,6.9154930271906785e-09
0.933980,6.9295925279018574e-09
0.934000,6.9438007721651559e-09
0.934020,6.9579455403274762e-09
0.934040,6.9720314346745407e-09
0.934060,6.9861568183922732e-09
0.934080,7.0002624166793095e-09
0.934100,7.0143261364945731e-09
0.934120,7.0283443094619245e-09
0.934140,7.0424067551761663e-09
0.934160,7.0562939738414983e-09
0.934180,7.0701510875046055e-09
0.934200,7.0840520315363799e-09
0.934220,7.0977976232016875e-09
0.934240,7.1116761365879542e-09
0.934260,7.1254513300825952e-09
0.934280,7.1391155202743704e-09
0.934300,7.1527618355402317e-09
0.934320,7.1663988052427568e-09
0.934340,7.1800527418316865e-09
0.934360,7.1937393781910136e-09
0.934380,7.207280031030274e-09
0.934400,7.2207451057491001e-09
0.934420,7.2342624134358233e-09
0.934440,7.2478476843874284e-09
0.934460,7.2614923297401732e-09
0.934480,7.2752772891868118e-09
0.934500,7.2891837758814091e-09
0.934520,7.3031713083360559e-09
0.934540,7.3172252673733366e-09
0.934560,7.3313041987906526e-09
0.934580,7.3453317444849143e-09
0.934600,7.3592755164200861e-09
0.934620,7.3732864793985056e-09
0.934640,7.3873032838390731e-09
0.934660,7.4013021318630012e-09
0.934680,7.4152484377716777e-09
0.934700,7.4292465446180568e-09
0.934720,7.4431845268312229e-09
0.934740,7.4571619052827978e-09
0.934760,7.4711136710700688e-09
0.934780,7.4850298862050611e-09
0.934800,7.4989086259544515e-09
0.934820,7.5126968877157196e-09
0.934840,7.5264426074378818e-09
0.934860,7.5401693217120032e-09
0.934880,7.5538552945039965e-09
0.934900,7.5674445248700473e-09
0.934920,7.5811972023479441e-09
0.934940,7.5948429808098208e-09
0.934960,7.6084528567864468e-09
0.934980,7.6221209701745679e-09
0.935000,7.6357993035344404e-09
0.935020,7.6495220545136067e-09
0.935040,7.6633411546936272e-09
0.935060,7.6772712969816199e-09
0.935080,7.691199464089651e-09
0.935100,7.7050318317358483e-09
0.935120,7.7187857483901707e-09
0.935140,7.7326508921234771e-09
0.935160,7.7465573529480024e-09
0.935180,7.7604546428321771e-09
0.935200,7.774338663956668e-09
0.935220,7.7882424821533892e-09
0.935240,7.8022269826356531e-09
0.935260,7.8161923056339027e-09
0.935280,7.8301659096420436e-09
0.935300,7.8441398810052007e-09
0.935320,7.8580840823835596e-09
0.935340,7.8720676618912773e-09
0.935360,7.886120870696484e-09
0.935380,7.9002618450128168e-09
0.935400,7.9143890228200094e-09
0.935420,7.9284768548354304e-09
0.935440,7.9426149071271851e-09
0.935460,7.9567328428513279e-09
0.935480,7.9708506634536512e-09
0.935500,7.9849357066753635e-09
0.935520,7.9989801817444263e-09
0.935540,8.0129499556884798e-09
0.935560,8.0269165657227864e-09
0.935580,8.0408546811668203e-09
0.935600,8.0547855659258658e-09
0.935620,8.0687435068992077e-09
0.935640,8.0827403590471186e-09
0.935660,8.0965521586929552e-09
0.935680,8.1104394381529553e-09
0.935700,8.1244013475952671e-09
0.935720,8.1384153904057007e-09
0.935740,8.1524008532546252e-09
0.935760,8.1664557035158698e-09
0.935780,8.1805190508021041e-09
0.935800,8.194531384894315e-09
0.935820,8.2083831667356823e-09
0.935840,8.2221848679991037e-09
0.935860,8.2361696879767507e-09
0.935880,8.2499421858099391e-09
0.935900,8.263721464188874e-09
0.935920,8.2774876432570943e-09
0.935940,8.2912510387056207e-09
0.935960,8.3049800864601924e-09
0.935980,8.3187427769492695e-09
0.936000,8.3324346183669857e-09
0.936020,8.3460608532833357e-09
0.936040,8.3596291224239393e-09
0.936060,8.3731704905706767e-09
0.936080,8.3868356547706457e-09
0.936100,8.4005604766490362e-09
0.936120,8.4141892390713725e-09
0.936140,8.4277493009317881e-09
0.936160,8.4413076437259514e-09
0.936180,8.4549374150810777e-09
0.936200,8.4685930099415915e-09
0.936220,8.4822802775306638e-09
0.936240,8.4959227071117819e-09
0.936260,8.5095688361131286e-09
0.936280,8.5232698096660898e-09
0.936300,8.5370166676713987e-09
0.936320,8.5509411909798579e-09
0.936340,8.5647780186263848e-09
0.936360,8.5786964585875263e-09
0.936380,8.592740412374648e-09
0.936400,8.6068840202642607e-09
0.936420,8.6210351873887708e-09
0.936440,8.6351223403148145e-09
0.936460,8.6491770586386951e-09
0.936480,8.6631676566968154e-09
0.936500,8.6771010159282028e-09
0.936520,8.6909873666526346e-09
0.936540,8.7049561756430201e-09
0.936560,8.7189867274395919e-09
0.936580,8.7328774514996149e-09
0.936600,8.7466858569920688e-09
0.936620,8.7604939986097946e-09
0.936640,8.7742500068593985e-09
0.936660,8.7879743100428552e-09
0.936680,8.8016997579769752e-09
0.936700,8.8154759241863055e-09
0.936720,8.8292044260823694e-09
0.936740,8.842854703349683e-09
0.936760,8.8564907300881018e-09
0.936780,8.8702789064781334e-09
0.936800,8.8839358362343371e-09
0.936820,8.8975846337335599e-09
0.936840,8.9111554006295699e-09
0.936860,8.924816260049638e-09
0.936880,8.9385301893344149e-09
0.936900,8.9522165256009133e-09
0.936920,8.9659500643999014e-09
0.936940,8.9796899504209353e-09
0.936960,8.993457000017063e-09
0.936980,9.0072493854677313e-09
0.937000,9.0211175986850223e-09
0.937020,9.0352113497728081e-09
0.937040,9.0491239793158859e-09
0.937060,9.0631550498073931e-09
0.937080,9.0771762004199752e-09
0.937100,9.0911779536529353e-09
0.937120,9.1050878991760944e-09
0.937140,9.1189191117235989e-09
0.937160,9.132745200703439e-09
0.937180,9.1465761467892063e-09
0.937200,9.1603583342576825e-09
0.937220,9.1740717720111012e-09
0.937240,9.1880037937597897e-09
0.937260,9.201965744594216e-09
0.937280,9.2159860233853886e-09
0.937300,9.2298778676195084e-09
0.937320,9.2437785684726103e-09
0.937340,9.2576622222420867e-09
0.937360,9.2716406755951344e-09
0.937380,9.2856689611734423e-09
0.937400,9.2996458674962126e-09
0.937420,9.3136223055706878e-09
0.937440,9.3276160248529385e-09
0.937460,9.3415542140266757e-09
0.937480,9.3556455346212416e-09
0.937500,9.369578416549808e-09
0.937520,9.3835234522379729e-09
0.937540,9.3974660108667902e-09
0.937560,9.4113848388790051e-09
0.937580,9.4252154292512894e-09
0.937600,9.4391103365018771e-09
0.937620,9.4530639093136426e-09
0.937640,9.4670832723042839e-09
0.937660,9.4810781234021612e-09
0.937680,9.4950903359050358e-09
0.937700,9.5092155139556985e-09
0.937720,9.5232105176869988e-09
0.937740,9.5371615823953316e-09
0.937760,9.5510658002846578e-09
0.937780,9.5649718963411743e-09
0.937800,9.5789381700645514e-09
0.937820,9.5929575770343146e-09
0.937840,9.6069734359237685e-09
0.937860,9.6210579371674823e-09
0.937880,9.6351103207174071e-09
0.937900,9.6491061044313637e-09
0.937920,9.6630937584753467e-09
0.937940,9.6771654010000127e-09
0.937960,9.6910647773054542e-09
0.937980,9.7049302340666253e-09
0.938000,9.7186792354073581e-09
0.938020,9.7323885236013063e-09
0.938040,9.7460438520000846e-09
0.938060,9.7597660273701583e-09
0.938080,9.7733920837830134e-09
0.938100,9.7869825067593622e-09
0.938120,9.8006889427779246e-09
0.938140,9.8144246378473734e-09
0.938160,9.8282052019688615e-09
0.938180,9.8420130292652188e-09
0.938200,9.8558738992627093e-09
0.938220,9.869735035721937e-09
0.938240,9.883616812617725e-09
0.938260,9.8975002490786009e-09
0.938280,9.9114442111587983e-09
0.938300,9.9254349941879305e-09
0.938320,9.9394405968875315e-09
0.938340,9.9533729859912361e-09
0.938360,9.9672192510398525e-09
0.938380,9.9810697160945798e-09
0.938400,9.9949747631196972e-09
0.938420,1.0008619385189377e-08
0.938440,1.0022239698446357e-08
0.938460,1.003580006298661e-08
0.938480,1.0049393199733458e-08
0.938500,1.0063010499127107e-08
0.938520,1.0076721668075254e-08
0.938540,1.0090436365701156e-08
0.938560,1.0104120803104403e-08
0.938580,1.0117951418053256e-08
0.938600,1.0131848081881698e-08
0.938620,1.0145939420585314e-08
0.938640,1.0160097659293874e-08
0.938660,1.0174112126373479e-08
0.938680,1.0188170778241733e-08
0.938700,1.0202150798027612e-08
0.938720,1.0216125434251606e-08
0.938740,1.0229988685589181e-08
0.938760,1.0243712519230839e-08
0.938780,1.0257488843247605e-08
0.938800,1.0271270144666132e-08
0.938820,1.0285063861131979e-08
0.938840,1.0298911924150565e-08
0.938860,1.0312877514904056e-08
0.938880,1.032673084765621e-08
0.938900,1.0340586989898132e-08
0.938920,1.0354430951216879e-08
0.938940,1.0368282085012956e-08
0.938960,1.0382346544712265e-08
0.938980,1.0396391835982084e-08
0.939000,1.0410489885382252e-08
0.939020,1.0424566699334214e-08
0.939040,1.0438585174981401e-08
0.939060,1.0452598639595737e-08
0.939080,1.0466540724802246e-08
0.939100,1.0480627647484654e-08
0.939120,1.0494592167217181e-08
0.939140,1.0508505839324143e-08
0.939160,1.0522315478819009e-08
0.939180,1.0536172218659583e-08
0.939200,1.0550024529543913e-08
0.939220,1.0563877898514169e-08
0.939240,1.0577681020044515e-08
0.939260,1.0591486502218889e-08
0.939280,1.0605300141226812e-08
0.939300,1.0619035920373993e-08
0.939320,1.0632972871664809e-08
0.939340,1.0646869623451494e-08
0.939360,1.0660712116643684e-08
0.939380,1.0674581435806533e-08
0.939400,1.0688377510329399e-08
0.939420,1.0702222210238688e-08
0.939440,1.0716168864099828e-08
0.939460,1.0730014715227299e-08
0.939480,1.0743903006207094e-08
0.939500,1.0757708424999793e-08
0.939520,1.0771474296214163e-08
0.939540,1.0785325704232997e-08
0.939560,1.0799246833388074e-08
0.939580,1.0813103980682274e-08
0.939600,1.0826948698700614e-08
0.939620,1.084070465003606e-08
0.939640,1.0854412295480467e-08
0.939660,1.086811288227586e-08
0.939680,1.0881786410269949e-08
0.939700,1.0895420575656722e-08
0.939720,1.0909131708386769e-08
0.939740,1.0922955795023073e-08
0.939760,1.093690307752695e-08
0.939780,1.0950927278220965e-08
0.939800,1.0965114759164864e-08
0.939820,1.0979296813861261e-08
0.939840,1.0993455754942262e-08
0.939860,1.1007483281233969e-08
0.939880,1.1021457976959129e-08
0.939900,1.1035271843623681e-08
0.939920,1.1048988666475958e-08
0.939940,1.1062643851295839e-08
0.939960,1.1076320245693853e-08
0.939980,1.1090014860383235e-08
0.940000,1.1103817546002878e-08
0.940020,1.111773643092925e-08
0.940040,1.1131511764122277e-08
0.940060,1.1145284849206089e-08
0.940080,1.1159099018550479e-08
0.940100,1.1172946586157197e-08
0.940120,1.1186859205352247e-08
0.940140,1.1200790815766799e-08
0.940160,1.1214839621485833e-08
0.940180,1.1228818355529156e-08
0.940200,1.1242665677370194e-08
0.940220,1.1256456709816121e-08
0.940240,1.127038045184842e-08
0.940260,1.1284326330900917e-08
0.940280,1.1298269290515843e-08
0.940300,1.1312185719078924e-08
0.940320,1.1326085095384366e-08
0.940340,1.1340019753293342e-08
0.940360,1.1353962873302711e-08
0.940380,1.1367895136936568e-08
0.940400,1.1381744322716259e-08
0.940420,1.139556490266437e-08
0.940440,1.1409428241960188e-08
0.940460,1.1423265570192599e-08
0.940480,1.1437278851129426e-08
0.940500,1.1451234897120028e-08
0.940520,1.1465211120472912e-08
0.940540,1.1479232412077384e-08
0.940560,1.1493290382269254e-08
0.940580,1.150726747873705e-08
0.940600,1.1521209422951668e-08
0.940620,1.1535151263686001e-08
0.940640,1.1549085180417429e-08
0.940660,1.1563017541064054e-08
0.940680,1.1576917524022672e-08
0.940700,1.159089189378493e-08
0.940720,1.1604982012714674e-08
0.940740,1.1618808119803564e-08
0.940760,1.1632526850573616e-08
0.940780,1.1646290879838894e-08
0.940800,1.1660079124784616e-08
0.940820,1.1673868536470562e-08
0.940840,1.1687685627839529e-08
0.940860,1.1701574519004984e-08
0.940880,1.1715510677378107e-08
